"model","value"
"Cu",0.0673047413182403
"Cu",0.0878493404513409
"Cu",0.0624744431357694
"Cu",0.0650012576905424
"Cu",0.0785940910019177
"Cu",0.0738571097381187
"Cu",0.0811007326828506
"Cu",0.0667336059499747
"Cu",0.0341346135244179
"Cu",0.0658754595808597
"Cu",0.0693940428680511
"Cu",0.0686538241306157
"Cu",0.0738760843607832
"Cu",0.0529106793331712
"Cu",0.002
"Cu",0.0952064579410905
"Cu",0.0707827036327185
"Cu",0.0884015097401937
"Cu",0.0713581090344479
"Cu",0.0809711410836528
"Cu",0.100122153352494
"Cu",0.0912026130465281
"Cu",0.0859028855900686
"Cu",0.0589306204876563
"Cu",0.0631282501095884
"Cu",0.0771259304585376
"Cu",0.0448989213215341
"Cu",0.080747357778955
"Cu",0.0665170139519952
"Cu",0.0724287522007096
"Cu",0.0819396907030499
"Cu",0.036738348037348
"Cu",0.0803764833568801
"Cu",0.0816264501557843
"Cu",0.0841996179519687
"Cu",0.0766800302074734
"Cu",0.0749331033335795
"Cu",0.0895985829431566
"Cu",0.0781186390678814
"Cu",0.0733146032661304
"Cu",0.0808503308856335
"Cu",0.0771138627426229
"Cu",0.0768175131138159
"Cu",0.0715147472034167
"Cu",0.0761405592648945
"Cu",0.0754296200419459
"Cu",0.002
"Cu",0.0688345454702215
"Cu",0.0523729873552777
"Cu",0.0618253659163596
"Cu",0.0771397257007569
"Cu",0.0728686371967679
"Cu",0.0967530295411086
"Cu",0.075722728097137
"Cu",0.0699174459907283
"Cu",0.0839189065689353
"Cu",0.0793804495206836
"Cu",0.0765274413881214
"Cu",0.0825947625747274
"Cu",0.078971334537173
"Cu",0.0845678822182886
"Cu",0.062492421078421
"Cu",0.0688274706478045
"Cu",0.0867129733685974
"Cu",0.0784277190441932
"Cu",0.0940300060423732
"Cu",0.10100875005737
"Cu",0.0563161991325438
"Cu",0.0602093957653312
"Cu",0.0683489091861425
"Cu",0.0776242290198381
"Cu",0.0706355121540822
"Cu",0.0442571942425061
"Cu",0.0645025927032394
"Cu",0.0611219906315972
"Cu",0.0382401508337998
"Cu",0.0835091439704242
"Cu",0.0718941672507695
"Cu",0.0786692452525362
"Cu",0.0764183036586995
"Cu",0.0823435155045855
"Cu",0.0771212082065978
"Cu",0.0580470823547486
"Cu",0.0764681583994416
"Cu",0.0692056779066968
"Cu",0.0783902785710809
"Cu",0.0903995699037927
"Cu",0.07563503272345
"Cu",0.0674910574959289
"Cu",0.078451685787785
"Cu",0.075034443201819
"Cu",0.0791839927338525
"Cu",0.0826893120673505
"Cu",0.0632752931566124
"Cu",0.0590566496534783
"Cu",0.06591372243848
"Cu",0.0825682314305369
"Cu",0.0680822866073946
"Cu",0.0660871281476346
"Cu",0.073950676472596
"Cu",0.0836272788907241
"Cu",0.080707898002938
"Cu",0.0732243101420741
"Cu",0.0734964764877619
"Cu",0.0653168560314835
"Cu",0.0781708983039718
"Cu",0.083799488321788
"Cu",0.0658563296185252
"Cu",0.0461985749291809
"Cu",0.085029815553541
"Cu",0.0765500453772935
